STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
24,100000020131014,1,1,1,00195,0,05,003,00000,'MD 295 SBR RAMP B',NULL,'IS 195 WBR','0.86 MI E OF MD 170',99.99,2.19,1,0019500000,0,39.00000,-70.00000,0,3,01,01,11,1990,3,1,56601,2009,6,17.1,0,51,1,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,1,0,17.1,28.7,30.2,0,0,17.1,18.3,99.99,H,5.18,H,3.7,4.6,7,7,6,N,N,1,99.9,1,81.6,6,6,8,5,N,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,L,1,NULL,1,0,0,1,1,0,1,8,1,1,Y,N,82001,2029,NULL,N,24,F,6,552.66
24,100000020135010,1,1,1,00695,0,05,003,00000,'IS 97 RAMPS S & W',NULL,'IS 695 OL','0.31 M N OF BALTO CITY',99.99,0.499,1,0069500000,0,39.00000,-70.00000,0,3,01,01,11,1989,2,6,92102,2009,6,12.2,0,70,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,12.2,78.3,138.7,0,0,12.2,13.2,99.99,H,5.18,H,3,3,7,6,7,N,N,1,99.9,1,67.6,6,7,4,5,N,8,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,1,0,1,8,0,1,Y,N,134422,2029,NULL,N,24,F,6,1830.84
24,100000020176030,1,3,1,00010,0,05,003,00000,'BRANCH OF LAKE WATERFORD',NULL,'MD 10','0.29 MILE NORTH OF MD 2',99.99,0.434,1,2001000000,0,39.00000,-70.00000,0,3,01,01,12,1991,4,0,27110,2009,5,25,2,15,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,00,0,0,12.2,2.7,10.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,1,99.9,1,99.9,6,N,N,5,8,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,0,N,N,N,N,8,0,5,Y,8,32630,2026,NULL,N,24,F,6,252.5
24,100000020242010,1,4,0,00069,0,05,003,29400,'MD 32 WBR',NULL,'SAMFORD ROAD','AT MD 32',99.99,0.198,0,NULL,0,39.00000,-70.00000,3,3,01,01,19,2001,2,2,21181,2006,9,15.2,0,36,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,1,0,15.2,38.1,40.8,0.6,0.6,15.2,16.5,99.99,H,5.49,H,4.3,3.4,7,8,7,N,N,1,75.3,1,45.4,7,9,6,5,N,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,1,2,0,1,8,0,NULL,Y,N,24422,2026,NULL,N,24,G,7,673.2
24,100000030116020,1,1,7,00695,0,04,005,00000,'LEEDS AVE & HERBERT RUN',NULL,'IS 695 RAMP F(8)','0.92 MI N OF I-95',99.99,4.232,1,NULL,0,39.00000,-70.00000,2,3,01,01,11,2016,1,2,3975,2013,0,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,6,4,02,0,00,2,0,6.7,29,56,0,0,6.7,7.9,99.99,H,6.71,H,2.2,0,8,8,8,7,N,8,47.3,8,36.3,8,6,4,5,8,8,NULL,NULL,NULL,220,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,1,N,1,8,1,5,Y,8,4850,2033,NULL,N,24,G,8,442.4
24,100000030130020,1,1,1,00070,0,04,005,00000,'DEAD RUN',NULL,'I 70 RPS B(3) & F(','@ I-695 & I-70 INTERCHANG',4.88,4.312,1,0069500000,0,39.00000,-70.00000,2,3,01,01,11,1961,4,0,188860,2009,5,36,2,50,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,7.3,4.9,10,0,0,0,0,4.88,N,0,N,99.9,0,N,N,N,5,6,1,99.9,1,99.9,6,N,N,5,8,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,2,NULL,1,0,0,N,N,N,N,8,1,5,Y,8,37953,2026,NULL,N,24,F,6,360
24,100000030143015,1,1,1,00695,0,04,005,00000,'MTA METRO',NULL,'IS 695 IL','0.15 MILE SOUTH OF IS 795',99.99,19.046,1,0069500000,0,39.00000,-70.00000,2,3,01,01,11,1961,3,0,189237,2009,5,20.7,0,11,0,1,1,1,1,5,N,0,0,A,1,2,3,02,0,00,4,0,20.7,25.9,72.8,0,0,20.7,21.7,5.18,R,4.88,R,2,11.4,7,5,6,N,N,1,88.4,1,53.1,5,8,2,5,N,8,31,1,72.8,1219,24,N,N,N,NULL,NULL,NULL,2042,204,2246,NULL,NULL,NULL,NULL,1,R,1,NULL,1,0,1983,1,1,0,1,8,1,NULL,Y,N,102710,2026,NULL,N,24,F,5,1579.76
24,100000030143016,1,1,1,00695,0,04,005,00000,'MTA METRO',NULL,'IS 695 OL','0.15 MILE SOUTH OF IS 795',99.99,19.046,1,0069500000,0,39.00000,-70.00000,2,3,01,01,11,1961,3,0,92886,2016,5,20.7,0,11,0,1,1,1,1,5,N,0,0,A,1,2,3,02,0,00,4,0,20.7,25.9,72.8,0,0,20.7,21.7,5.18,R,4.88,R,2,11.4,7,5,5,N,N,1,88.4,1,53.1,5,8,2,5,N,8,31,1,72.8,1219,24,N,N,N,NULL,NULL,NULL,2042,204,2246,NULL,NULL,NULL,NULL,1,L,1,NULL,1,0,1983,1,1,0,1,8,1,NULL,Y,N,102300,2036,NULL,N,24,F,5,1579.76
24,100000030192030,1,1,1,00695,0,04,005,00000,'BRANCH OF ROLAND RUN',NULL,'I 695 & RAMPS C(5)','0.33 MILE WEST OF MD 139',99.99,30.812,1,0069500000,0,39.00000,-70.00000,2,3,01,01,11,1955,8,0,179082,2009,5,42.1,0,11,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,00,0,0,23.5,3.4,12.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,1,99.9,1,99.9,6,N,N,5,8,8,NULL,NULL,NULL,120,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,2,NULL,1,0,1973,N,N,N,N,8,1,5,Y,8,206742,2029,NULL,N,24,F,6,526.25
24,100000030198010,1,1,1,00095,0,04,005,00000,'IS 95 RAMP I',NULL,'IS 95 SBR','1.07 MILE NORTH OF US 1',99.99,4.827,1,0009500000,0,39.00000,-70.00000,0,3,01,01,11,1969,5,1,182461,2009,5,24.4,0,24,0,1,1,1,1,5,N,0,0,A,1,1,2,01,0,00,3,0,24.4,19.5,46,0,0,24.4,25.3,99.99,H,5.18,H,4.9,0,5,5,6,N,N,1,70.3,1,42.2,5,6,8,5,N,8,NULL,NULL,NULL,120,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,3,0,4,8,1,NULL,Y,N,186821,2029,NULL,N,24,F,5,1163.8
24,100000030204010,1,1,7,00695,0,04,005,00000,'IS 83 RAMP C',NULL,'IS 695 RAMP B','0.40 MI S OF MD 139',99.99,30.78,1,NULL,0,39.00000,-70.00000,0,3,01,01,11,1973,1,2,11150,2006,5,11.6,0,70,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,3,0,9.1,50,125.9,0,0,9.3,10.3,99.99,H,4.88,H,4.3,0,6,6,6,N,N,1,76.2,1,45.4,6,9,5,5,N,8,NULL,NULL,NULL,319,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,1987,1,1,0,0,8,1,1,Y,N,12042,2026,NULL,N,24,F,6,1296.77
24,100000030361020,1,1,7,00083,0,04,005,00000,'BRANCH OF BEAVERDAM RUN',NULL,'IS 83 RAMP 6','RP FR PADONIA TO I 83 SB',99.99,0.072,1,NULL,0,39.00000,-70.00000,0,3,01,01,11,1983,1,0,10000,1993,5,6.4,0,60,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,1,0,6.4,3.7,7.3,0,0,6.4,23.2,99.99,N,0,N,0,0,N,N,N,7,7,2,88,2,65.3,7,5,N,5,8,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,6,0,1,8,1,1,Y,8,11530,2013,NULL,N,24,G,7,169.36
24,100000030364020,1,1,1,00695,0,04,005,00000,'HERBERT RUN',NULL,'IS 695 & RAMPS 4&6','0.021 MI S WILKENS AVENUE',99.99,5.268,1,NULL,0,39.00000,-70.00000,2,3,01,01,11,1956,7,0,192180,2006,5,52.4,0,61,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,1,0,30.5,6.7,6.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,1,99.9,1,99.9,6,N,N,5,9,8,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,2,NULL,1,0,1997,N,N,N,N,8,1,NULL,Y,8,207554,2026,NULL,N,24,F,6,361.56
24,100000080016020,1,3,1,00224,0,05,017,00000,'MARBURY RUN',NULL,'MD 224','1.66 MILE SOUTH OF MD 425',99.99,34.69,0,2022400000,0,39.00000,-70.00000,16,3,01,01,07,1957,2,0,5502,2009,5,14.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,7.3,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,32.7,0,32.7,7,N,N,5,8,8,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,8,0,5,Y,8,6793,2026,NULL,N,24,G,7,93.44
24,100000080021030,1,3,1,00225,0,05,017,00000,'BR OF MATTAWOMAN CREEK',NULL,'MD 225','0.02 MILE WEST OF MD 224',99.99,1.947,1,2022500000,0,39.00000,-70.00000,24,3,01,01,06,1951,2,0,8750,2013,0,14.6,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,0,0,14.6,1.8,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,4,2,99.9,2,99.9,4,N,N,5,9,8,NULL,NULL,NULL,1019,12,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,8,0,5,Y,8,10564,2026,NULL,N,24,P,4,119.72
24,100000080023020,1,3,1,00005,0,05,017,00000,'TRIB TO JORDAN SWAMP',NULL,'MD 5 NBR','.14 MILE SOUTH OF MD 5 BU',99.99,16.933,1,2000500000,0,39.00000,-70.00000,56,3,01,01,14,1964,2,0,38312,2009,5,12.2,0,30,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,12.2,3,6.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,0,32.7,0,32.7,7,N,N,5,8,8,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,1,NULL,1,0,0,N,N,N,N,8,0,5,Y,8,18922,2026,NULL,N,24,G,7,80.52
24,100000080045020,1,3,1,00488,0,05,017,00000,'PINEY BRANCH',NULL,'MD 488','0.92 MILE WEST OF MD 5',99.99,8.19,0,2048800000,0,39.00000,-70.00000,16,3,01,01,07,1991,2,0,6540,2009,5,12.2,0,18,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,0,0,12.2,4.6,9.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,32.7,0,32.7,7,N,N,5,8,6,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,1,6,0,0,10,0,5,Y,8,7990,2026,NULL,N,24,G,7,113.46
24,100000130070010,1,1,1,00095,0,07,027,00000,'MD 32 EBR',NULL,'IS 95 NB','0.28 M S OF GUILFORD ROAD',99.99,6.339,1,0009500000,0,39.00000,-70.00000,2,3,01,01,11,1970,4,2,187920,2009,5,20.7,0,18,0,1,0,1,1,5,N,0,0,A,1,1,4,02,0,00,3,0,20.7,27.7,73.2,0,0,20.7,21.6,99.99,H,5.18,H,6.1,0,6,6,6,N,N,1,99.9,1,59.9,6,6,6,5,N,8,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,1,0,0,8,1,1,Y,N,94770,2026,NULL,N,24,F,6,1581.12
24,100000160004010,1,2,1,00001,0,03,033,02200,'PAINT BR & PB TRAIL',NULL,'US 1','0.65 MILE SOUTH OF MD 430',99.99,7.047,1,1000100000,0,39.00000,-70.00000,3,3,01,01,14,1980,6,0,35500,2012,5,26.2,0,30,0,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,2,0,17.1,24.4,49.1,2.4,1.5,23.8,27.6,99.99,N,0,N,0,0,7,7,7,6,N,1,65.3,1,39,7,5,N,5,8,8,33,1,49.1,1119,24,N,N,N,NULL,NULL,NULL,773,77,850,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,1993,1,1,0,0,8,0,5,Y,5,64119,2026,NULL,N,24,G,7,1355.16
24,100000160095010,1,3,1,00004,0,03,033,00000,'PATUXENT RIVER',NULL,'MD 4 EBR','ON ANNE ARUNDEL CO LINE',99.99,0,1,2000400000,0,39.00000,-70.00000,2,3,01,01,02,1959,2,0,49641,2009,5,11.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,11.6,24.7,75.3,0,0,11.6,12.6,99.99,N,0,N,99.9,0,8,7,7,8,N,1,77.1,1,46.3,7,7,N,5,8,8,35,1,75.3,1019,24,N,Y48,N,NULL,0719,NULL,536,54,590,NULL,NULL,NULL,NULL,0,R,1,NULL,1,0,1996,1,1,0,1,4,0,5,Y,8,67341,2029,NULL,N,24,G,7,948.78
24,100000160100013,1,3,1,00004,0,03,033,00000,'WESTERN BRANCH',NULL,'MD 4 EB','0.18 MILE NORTH OF MD 717',99.99,3.586,1,2000400000,0,39.00000,-70.00000,2,3,01,01,12,1959,3,0,46652,2009,5,12.5,0,23,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.5,25.9,75,0,0,12.5,13.5,99.99,N,0,N,0,0,7,7,8,8,N,1,54.9,1,32.7,7,4,N,5,9,8,31,1,74.7,1219,24,N,N,N,NULL,NULL,NULL,1064,106,1170,NULL,NULL,NULL,NULL,0,R,1,NULL,1,0,2000,1,1,3,1,8,1,5,Y,8,61372,2029,NULL,N,24,G,7,1012.5
24,100000160100014,1,3,1,00004,0,03,033,00000,'WESTERN BRANCH',NULL,'MD 4 WB','0.18 MILE NORTH OF MD 717',99.99,3.586,1,2000400000,0,39.00000,-70.00000,2,3,01,01,12,1959,3,0,46652,2009,5,12.5,0,23,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.5,25.9,75,0,0,12.5,13.5,99.99,N,0,N,0,0,7,7,8,8,N,1,54.9,1,32.7,7,4,N,5,9,8,31,1,74.7,1219,24,N,N,N,NULL,NULL,NULL,1064,106,1170,NULL,NULL,NULL,NULL,0,L,1,NULL,1,0,2000,1,1,3,1,8,1,5,Y,8,61372,2029,NULL,N,24,G,7,1012.5
24,100000160105010,1,3,1,00202,0,03,033,00000,'US 50',NULL,'MD 202','0.28 M S OF KILMER STREET',99.99,19.807,1,2020200000,0,39.00000,-70.00000,2,3,01,01,14,1959,6,6,33102,2009,5,28.7,2,18,0,1,1,1,1,5,N,0,0,A,5,1,3,02,0,00,4,0,11.9,22.6,72.8,1.3,1.3,28.7,31.7,99.99,H,4.88,H,1.1,6.8,7,7,7,N,N,1,73.9,1,44.4,7,9,3,5,N,8,35,1,72.8,1019,24,N,N,N,NULL,NULL,NULL,1491,149,1640,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,0,1,6,0,0,8,0,1,Y,N,35330,2026,NULL,N,24,G,7,2307.76
24,100000160106010,1,3,7,00202,0,03,033,00000,'US 50',NULL,'US 50  RMP E(5 6)','@ US 50',99.99,19.887,1,NULL,0,39.00000,-70.00000,2,3,01,01,12,1959,4,6,12110,2006,5,15.9,2,30,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,7.6,24.7,77.4,0,0,15.9,17.6,99.99,H,4.57,H,1.1,6.8,6,7,6,N,N,1,99.9,1,58.5,6,3,3,5,N,8,37,1,77.4,1019,24,N,N,N,NULL,NULL,NULL,881,88,969,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,0,1,6,0,0,8,0,1,Y,N,13963,2026,NULL,N,24,F,6,1362.24
24,100000160126010,1,1,1,0095X,0,03,033,00000,'IS 495 IL  TRIB PAINT BR',NULL,'IS 95X NB','0.03 MNS OF BR NO 1612200',99.99,0.451,1,0009524000,0,39.00000,-70.00000,2,3,01,01,11,1967,5,4,3760,2009,5,24.4,0,24,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,3,0,23.8,27.1,67.7,0,0,23.9,25,99.99,H,4.88,H,3.7,0,7,7,7,N,N,1,57.6,1,34.5,7,6,5,5,N,8,NULL,NULL,NULL,1219,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,1,NULL,1,0,0,1,1,0,0,8,1,1,Y,N,5640,2029,NULL,N,24,G,7,1692.5
24,100000160158010,1,4,0,00089,0,03,033,00000,'IS 95',NULL,'DARCY ROAD','1.44 MI N OF MD 4',99.99,1.754,0,3008900000,0,39.00000,-70.00000,3,3,01,01,17,1964,2,8,4040,1994,4,9.1,0,1,0,1,0,1,0,5,N,0,0,A,5,1,4,02,3,02,4,0,9.1,27.1,76.2,1.6,1.6,9.1,12.9,99.99,H,4.88,H,3.7,7.8,5,6,6,N,N,1,71.7,1,43.1,6,4,5,5,N,8,35,1,76.2,1119,24,N,N,N,NULL,NULL,NULL,633,63,696,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,1971,1,6,0,0,5,0,NULL,Y,N,3693,2012,NULL,N,24,F,5,982.98
24,100000160203010,1,4,0,00002,0,03,033,12350,'IS 95',NULL,'OLD GUNPOWDER RD','1.0 MI N OF MD 200',99.99,4.78,0,3000200000,0,39.00000,-70.00000,10,3,01,01,19,2011,2,10,11819,2010,9,13.1,0,27,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,13.1,57.9,110.3,3,0,13.1,17.3,99.99,H,5.79,H,5.1,10.2,8,8,8,N,N,1,88,1,52.6,8,5,6,5,N,6,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,1,1,0,1,6,0,1,Y,N,25100,2030,NULL,N,24,G,8,1908.19
24,100000160209020,1,3,1,00197,0,03,033,05550,'BEAR BRANCH',NULL,'MD 197','0.19 MILE SOUTH OF MD 198',99.99,23.25,1,2019700000,0,39.00000,-70.00000,3,3,01,01,14,1976,4,0,30022,2009,5,31.1,2,4,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,11.6,4.9,14.9,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,0,32.7,0,32.7,6,N,N,5,8,8,NULL,NULL,NULL,120,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,0,N,N,N,N,2,0,5,Y,8,32701,2026,NULL,N,24,F,6,463.39
24,100000160217030,1,2,1,00001,0,03,033,00000,'BEAR BRANCH',NULL,'US 1','0.7 MILE SOUTH OF MD 198',99.99,20.579,1,1000100000,0,39.00000,-70.00000,5,3,01,01,14,1985,9,0,35712,2009,5,29.3,0,34,0,1,1,1,1,5,0,0,0,A,5,5,3,19,0,00,0,0,17.7,3.7,15.5,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,8,7,1,99.9,1,99.9,7,N,N,5,9,8,NULL,NULL,NULL,1019,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,2001,N,N,N,N,8,0,5,Y,8,40127,2026,NULL,N,24,G,7,454.15
24,100000160252020,1,2,1,00001,0,03,033,06400,'INDIAN CREEK',NULL,'US 1','0.25 MILE NORTH OF MD 212',99.99,13.318,1,1000100000,0,39.00000,-70.00000,2,3,01,01,14,1975,4,0,33642,2009,0,18.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,14.6,2.7,6.7,0,0,17.7,18.3,99.99,N,0,N,99.9,0,N,N,N,8,6,0,32.7,0,32.7,6,5,N,5,8,8,NULL,NULL,NULL,1019,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,0,1,6,0,0,NULL,0,NULL,Y,8,40473,2026,NULL,N,24,F,6,122.61
24,200000B-0096010,1,4,1,03327,0,04,005,00000,'DEAD RUN',NULL,'INGLESIDE AVE (OLD','200 FT E SECURITY BLVD',99.99,0.048,NULL,NULL,0,39.00000,-70.00000,2,3,02,02,19,1928,1,0,7100,2013,0,6.7,0,0,0,1,0,0,0,5,0,0,0,P,5,5,1,11,0,00,2,0,4.9,10.7,22.9,1.3,2.4,4.9,9.4,99.99,N,0,N,99.9,0,N,5,5,6,N,1,8.2,1,5,2,2,N,0,8,6,31,1,32,1119,24,N,N,Y12,NULL,NULL,1119,1014,13,1027,NULL,NULL,NULL,NULL,0,N,1,NULL,0,0,0,N,6,N,N,5,0,NULL,Y,7,11000,2035,NULL,N,24,F,5,215.26
24,200000B-0097010,1,4,1,02622,0,04,005,00000,'DOGWOOD ROAD AND DEAD RU',NULL,'FOREST PARK AVENUE','300 FT E OF SECURITY BLVD',99.99,0.08,NULL,NULL,0,39.00000,-70.00000,3,3,02,02,16,1963,4,2,24300,2013,5,14.6,0,99,1,1,0,1,0,5,0,0,0,P,5,6,3,02,0,00,5,0,14.6,25.9,78,1.5,0,14.6,17.2,99.99,H,4.57,H,1.5,0,6,5,5,7,N,1,50.3,1,30.4,5,2,4,5,8,6,NULL,NULL,NULL,1119,24,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,0,0,0,1,6,8,8,5,0,NULL,Y,8,22500,2035,NULL,N,24,F,5,1341.6
24,200000BC1202010,1,2,1,00040,0,04,510,04000,'I-83 AND CITY STREETS',NULL,'US 40  ORLEANS STR','0.2 MI W OF IS 83',99.99,0.032,NULL,NULL,0,39.00000,-70.00000,2,3,04,04,14,1936,6,11,9900,2007,4,16.5,0,99,1,1,1,1,1,5,N,0,0,A,5,1,3,03,3,02,15,3,16.5,33.5,526.7,0,1.5,18.3,20.8,99.99,H,3.96,H,1.2,1.2,6,5,5,N,N,1,50.8,1,30.4,5,2,3,5,N,6,38,1,474.9,1119,12,Y12,N,N,1119,NULL,NULL,972,25,997,NULL,NULL,NULL,NULL,0,N,2,NULL,1,0,1983,1,0,0,8,8,0,NULL,Y,N,12080,2027,NULL,N,24,F,5,10955.36
